 SWG ID,Date,Collector,Plot,Method,Locality,Coordinates,Order,Family,Genus,Species,M/F,Size,Notes,Field_collector,field_plant_sp,Determined by,Specimen ID status,Status notes,full_plant_sp,TRUE_SP,UT_ID,diversity_exclude,network_exclude,other_exclude,Morphospecies,Site,Plot,Taxon
SWG23_0624,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,E. Rivera,MOCI,,,,,,,,,,,,,
SWG23_0625,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,M. Caballero,CEAM2,,,,,,,,,,,,,
SWG23_0626,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,E. Rivera,MOCI,,,,,,,,,,,,,
SWG23_0627,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,E. Rivera,MOCI,,,,,,,,,,,,,
SWG23_0628,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,E. Rivera,MOCI,,,,,,,,,,,,,
SWG23_0629,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,M. Caballero,CEAM2,,,,,,,,,,,,,
SWG23_0630,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,R. Kusumo,MOCI,,,,,,,,,,,,,
SWG23_0631,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,R. Kusumo,MOCI,,,,,,,,,,,,,
SWG23_0632,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,M. Caballero,MOCI,,,,,,,,,,,,,
SWG23_0633,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,Halictidae,Halictus,ligatus,M,,,M. Caballero,CEAM2,,Done,,,,,,,,,,,
SWG23_0634,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Hymenoptera,,,,,,,R. Kusumo,CEAM2,,,,,,,,,,,,,
SWG23_0635,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Coleoptera,,,,,,,M. Caballero,ENPE4,,,,,,,,,,,,,
SWG23_0636,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Coleoptera,,,,,,,E. Rivera,RACO3,,,,,,,,,,,,,
SWG23_0637,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Coleoptera,,,,,,,E. Rivera,MOCI,,,,,,,,,,,,,
SWG23_0638,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Coleoptera,,,,,,,M. Caballero,CEAM2,,,,,,,,,,,,,
SWG23_0639,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Coleoptera,,,,,,,M. Caballero,CEAM2,,,,,,,,,,,,,
SWG23_0640,15 VI 23,Jha Lab-UT,Crow Gas,PM Netting,TX: Palo Pinto Co; Palo Pinto,"32.728 N, 98.463 W",Coleoptera,,,,,,,E. Rivera,MOCI,,,,,,,,,,,,,
SWG23_0641,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),disparile,F,,,H. Afshar,CRLI2,,Done,,,,,,,,,,,
SWG23_0642,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),disparile,F,,,L. Raulinaitis,THFI,,Done,,,,,,,,,,,
SWG23_0643,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),disparile,F,,,H. Afshar,ACMI2,,Done,,,,,,,,,,,
SWG23_0644,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),disparile,F,,,L. Raulinaitis,RUHI2,,Done,,,,,,,,,,,
SWG23_0645,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,,,,,,,H. Afshar,CRLI2,,,,,,,,,,,,,
SWG23_0646,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,THFI,,,,,,,,,,,,,
SWG23_0647,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,THFI,,,,,,,,,,,,,
SWG23_0648,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,SOEL,,,,,,,,,,,,,
SWG23_0649,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,THFI,,,,,,,,,,,,,
SWG23_0650,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,CHIPI8,,,,,,,,,,,,,
SWG23_0651,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,RUHI2,,,,,,,,,,,,,
SWG23_0652,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,PYPA4,,,,,,,,,,,,,
SWG23_0653,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0654,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,TROC,,,,,,,,,,,,,
SWG23_0655,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0656,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0657,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,ACMI2,,,,,,,,,,,,,
SWG23_0658,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,CIAN2,,,,,,,,,,,,,
SWG23_0659,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,PYPA4,,,,,,,,,,,,,
SWG23_0660,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,ACMI2,,,,,,,,,,,,,
SWG23_0661,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,ACMI2,,,,,,,,,,,,,
SWG23_0662,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,ACMI2,,,,,,,,,,,,,
SWG23_0663,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,SOEL,,,,,,,,,,,,,
SWG23_0664,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,SOEL,,,,,,,,,,,,,
SWG23_0665,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,RUHI2,,,,,,,,,,,,,
SWG23_0666,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,THFI,,,,,,,,,,,,,
SWG23_0667,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,THFI,,,,,,,,,,,,,
SWG23_0668,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,THFI,,,,,,,,,,,,,
SWG23_0669,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,H. Afshar,RUHI2,,,,,,,,,,,,,
SWG23_0670,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,L. Raulinaitis,TROC,,,,,,,,,,,,,
SWG23_0671,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0672,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0673,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0674,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0675,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,H. Afshar,COER,,,,,,,,,,,,,
SWG23_0676,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,H. Afshar,RUHI2,,,,,,,,,,,,,
SWG23_0677,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,Check label,E. Lopez,HEAM,,,,,,,,,,,,,
SWG23_0678,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Lycaenidae,Strymon,melinus,,,,L. Raulinaitis,RUHI2,,,,,,,,,,,,,
SWG23_0679,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Lycaenidae,Strymon,melinus,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0680,15 VI 23,Jha Lab-UT,Fawcett Shed,AM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Nymphalidae,Euptoieta,claudia,,,,H. Afshar,THFI,,,,,,,,,,,,,
SWG23_0681,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,M,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0682,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0683,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0684,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0685,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),disparile,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0686,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,M,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0687,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),hudsoniellum,F,,,H. Afshar,CHIPI8,,Done,,,,,,,,,,,
SWG23_0688,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,F,,,H. Afshar,CHIPI8,,Done,,,,,,,,,,,
SWG23_0689,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),sp. 3,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0690,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),sp. 3,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0691,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),sp. 3?,M,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0692,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),hudsoniellum,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0693,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),hudsoniellum,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0694,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,F,,,E. Lopez,CHIPI8,,Done,,,,,,,,,,,
SWG23_0695,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,Adrenidae,Perdita,ignota,F,,,L. Raulinaitis,CHIPI8,,Done,,,,,,,,,,,
SWG23_0696,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,,,,,,,H. Afshar,ACMI2,,,,,,,,,,,,,
SWG23_0697,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Hymenoptera,,,,,,,E. Lopez,ACMI2,,,,,,,,,,,,,
SWG23_0698,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,L. Raulinaitis,ACMI2,,,,,,,,,,,,,
SWG23_0699,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,L. Raulinaitis,ACMI2,,,,,,,,,,,,,
SWG23_0700,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Diptera,,,,,,,L. Raulinaitis,ACMI2,,,,,,,,,,,,,
SWG23_0701,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,THFI,,,,,,,,,,,,,
SWG23_0702,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,THFI,,,,,,,,,,,,,
SWG23_0703,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,CAIN2,,,,,,,,,,,,,
SWG23_0704,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0705,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,CHIPI8,,,,,,,,,,,,,
SWG23_0706,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,THFI,,,,,,,,,,,,,
SWG23_0707,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,CHIPI8,,,,,,,,,,,,,
SWG23_0708,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,L. Raulinaitis,ACMI2,,,,,,,,,,,,,
SWG23_0709,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Coleoptera,,,,,,,H. Afshar,CAIN2,,,,,,,,,,,,,
SWG23_0710,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Nymphalidae,Junonia,coenia,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0711,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Lycaenidae,Callophrys,gryneus,,,,H. Afshar,ACMI2,,,,,,,,,,,,,
SWG23_0712,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Lycaenidae,Echinargus,isola,,,,L. Raulinaitis,RUHI2,,,,,,,,,,,,,
SWG23_0713,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Lycaenidae,Callophrys,gryneus,,,,L. Raulinaitis,ACMI2,,,,,,,,,,,,,
SWG23_0714,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Pieridae,Pontia,protodice,,,,H. Afshar,HEAM,,,,,,,,,,,,,
SWG23_0715,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Pieridae,Pontia,protodice,,,,E. Lopez,VEHA,,,,,,,,,,,,,
SWG23_0716,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Pieridae,Nathalis,iole,,,,H. Afshar,CAIN2,,,,,,,,,,,,,
SWG23_0717,15 VI 23,Jha Lab-UT,Fawcett Shed,PM Netting,TX: Palo Pinto Co; Gordon,"32.601 N, 98.291 W",Lepidoptera,Noctuidae,Heliocheilus,paradoxus,,,Moth,H. Afshar,REP LONG,,,,,,,,,,,,,
SWG23_0718,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,,,,,,,E. Lopez,MOCI,,,,,,,,,,,,,
SWG23_0719,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,,,,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0720,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),tegulare,F,,,E. Lopez,CHAS5,,,,,,,,,,,,,
SWG23_0721,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,Halictidae,Lasioglossum (Dialictus),disparile,F,,,L. Raulinaitis,THFI,,Done,,,,,,,,,,,
SWG23_0722,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,,,,,,,L. Raulinaitis,RUHI2,,,,,,,,,,,,,
SWG23_0723,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,,,,,,,H. Afshar,THFI,,,,,,,,,,,,,
SWG23_0724,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Hymenoptera,,,,,,,E. Lopez,CRLI2,,,,,,,,,,,,,
SWG23_0725,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Diptera,,,,,,,L. Raulinaitis,THFI,,,,,,,,,,,,,
SWG23_0726,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Coleoptera,,,,,,,L. Raulinaitis,CAIN2,,,,,,,,,,,,,
SWG23_0727,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Coleoptera,,,,,,,E. Lopez,CAIN2,,,,,,,,,,,,,
SWG23_0728,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Coleoptera,,,,,,,E. Lopez,ACMI2,,,,,,,,,,,,,
SWG23_0729,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Coleoptera,,,,,,,E. Lopez,CUSCU,,,,,,,,,,,,,
SWG23_0730,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Coleoptera,,,,,,,H. Afshar,ACMI2,,,,,,,,,,,,,
SWG23_0731,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Pieridae,Nathalis,iole,,,,E. Lopez,CHAS5,,,,,,,,,,,,,
SWG23_0732,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Pieridae,Pontia,protodice,,,,H. Afshar,RUHI2,,,,,,,,,,,,,
SWG23_0733,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Pieridae,Pontia,protodice,,,,H. Afshar,RUHI2,,,,,,,,,,,,,
SWG23_0734,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Pieridae,Pontia,protodice,,,,E. Lopez,RUHI2,,,,,,,,,,,,,
SWG23_0735,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Lycaenidae,Strymon,melinus,,,,H. Afshar,CRLI2,,,,,,,,,,,,,
SWG23_0736,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Hesperiidae,Atalopedes,campestris,,,,L. Raulinaitis,RUHI2,,,,,,,,,,,,,
SWG23_0737,15 VI 23,Jha Lab-UT,Fawcett Hog,AM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Lepidoptera,Hesperiidae,Erynnis,funeralis,,,,H. Afshar,RUHI2,,,,,,,,,,,,,
SWG23_0738,15 VI 23,Jha Lab-UT,Fawcett Hog,PM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Diptera,Bombyliidae,,,,,,H. Afshar,SACA3,,,,,,,,,,,,,
SWG23_0739,15 VI 23,Jha Lab-UT,Fawcett Hog,PM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Diptera,Tephritidae,,,,,,E. Lopez,CHPI8,,,,,,,,,,,,,
SWG23_0740,15 VI 23,Jha Lab-UT,Fawcett Hog,PM Netting,TX: Palo Pinto Co; Gordon,"32.598 N, 98.290 W",Coleoptera,Dermestidae,,,,,,E. Lopez,CIRCI,,,,,,,,,,,,,
