SWG_ID,Date,site.plot,Method,Locality,Coordinates,Order,Family,Genus,Species,M.F,full_plant_sp,site,plotname,taxon,year,season,fieldseason,insect.type,field_plant_sp,TRUE_SP
SWG19_10603,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Lycaenidae,Echinargus,isola,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Lycaenidae_Echinargus_isola,2019,summer,summer2019,lep,,
SWG19_10604,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Vanessa,cardui,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Vanessa_cardui,2019,summer,summer2019,lep,,
SWG19_10605,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10606,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Pyrisitia,lisa,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Pieridae_Pyrisitia_lisa,2019,summer,summer2019,lep,,
SWG19_10607,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Phyciodes,tharos,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Phyciodes_tharos,2019,summer,summer2019,lep,,
SWG19_10608,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Lycaenidae,Strymon,melinus,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Lycaenidae_Strymon_melinus,2019,summer,summer2019,lep,,
SWG19_10609,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Hesperiidae,Pyrgus,communis,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Hesperiidae_Pyrgus_communis,2019,summer,summer2019,lep,,
SWG19_10610,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Phyciodes,tharos,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Phyciodes_tharos,2019,summer,summer2019,lep,,
SWG19_10611,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Phyciodes,tharos,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Phyciodes_tharos,2019,summer,summer2019,lep,,
SWG19_10612,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Abaeis,nicippe,NA,Monarda citriodora,Stillhouse,50 Acres,Lepidoptera_Pieridae_Abaeis_nicippe,2019,summer,summer2019,lep,,
SWG19_15684,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Hesperiidae,Hesperia,comma,NA,Monarda citriodora,Stillhouse,50 Acres,Lepidoptera_Hesperiidae_Hesperia_comma,2019,summer,summer2019,lep,,
SWG19_15685,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Lycaenidae,Strymon,melinus,NA,Ratibida columnifera,Stillhouse,50 Acres,Lepidoptera_Lycaenidae_Strymon_melinus,2019,summer,summer2019,lep,,
SWG19_15686,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Colias,eurytheme,NA,Monarda citriodora,Stillhouse,50 Acres,Lepidoptera_Pieridae_Colias_eurytheme,2019,summer,summer2019,lep,,
SWG19_15687,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Lycaenidae,Echinargus,isola,NA,Monarda citriodora,Stillhouse,50 Acres,Lepidoptera_Lycaenidae_Echinargus_isola,2019,summer,summer2019,lep,,
SWG19_15688,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Ratibida columnifera,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_15689,6 VI 2019,Stillhouse 50 Acres,AM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Ratibida columnifera,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10613,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Apidae,Xylocopa,virginica,F,Centaurium texense,Stillhouse,50 Acres,Hymenoptera_Apidae_Xylocopa_virginica,2019,summer,summer2019,bee,,
SWG19_10614,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,callosa,NA,Ratibida columnifera,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_callosa,2019,summer,summer2019,beetle,,
SWG19_10615,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10616,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Pyrisitia,lisa,NA,Spermolepis inermis,Stillhouse,50 Acres,Lepidoptera_Pieridae_Pyrisitia_lisa,2019,summer,summer2019,lep,,
SWG19_10617,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Pyrisitia,lisa,NA,Spermolepis inermis,Stillhouse,50 Acres,Lepidoptera_Pieridae_Pyrisitia_lisa,2019,summer,summer2019,lep,,
SWG19_10618,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Hesperiidae,Pyrgus,communis,NA,Monarda citriodora,Stillhouse,50 Acres,Lepidoptera_Hesperiidae_Pyrgus_communis,2019,summer,summer2019,lep,,
SWG19_10619,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Pontia,protodice,NA,Monarda citriodora,Stillhouse,50 Acres,Lepidoptera_Pieridae_Pontia_protodice,2019,summer,summer2019,lep,,
SWG19_10620,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Pieridae,Pyrisitia,lisa,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Pieridae_Pyrisitia_lisa,2019,summer,summer2019,lep,,
SWG19_10621,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10622,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10623,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Lycaenidae,Strymon,melinus,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Lycaenidae_Strymon_melinus,2019,summer,summer2019,lep,,
SWG19_10624,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10625,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Junonia,coenia,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Junonia_coenia,2019,summer,summer2019,lep,,
SWG19_10626,6 VI 2019,Stillhouse 50 Acres,PM netting,TX: Bell Co; Salado,"31.009 N, 97.592 W",Lepidoptera,Nymphalidae,Phyciodes,tharos,NA,Phyla nodiflora,Stillhouse,50 Acres,Lepidoptera_Nymphalidae_Phyciodes_tharos,2019,summer,summer2019,lep,,
SWG19_10635,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Muscidae,Limnophora,spp.,NA,NA,Stillhouse,50 Acres,Diptera_Muscidae_Limnophora_spp.,2019,summer,summer2019,fly,,
SWG19_10636,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10637,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,NA,NA,F,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae,2019,summer,summer2019,fly,,
SWG19_10638,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10639,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,F,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10640,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10641,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10642,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10643,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10644,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Muscidae,NA,NA,NA,NA,Stillhouse,50 Acres,Diptera_Muscidae,2019,summer,summer2019,fly,,
SWG19_10645,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10646,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10647,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10648,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,F,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10649,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10650,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10651,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,NA,NA,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae,2019,summer,summer2019,fly,,
SWG19_10652,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10653,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,F,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10654,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,F,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10655,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Ravinia,spp.,M,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Ravinia_spp.,2019,summer,summer2019,fly,,
SWG19_10656,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Sarcophagidae,Rafaelia,rufiventris,NA,NA,Stillhouse,50 Acres,Diptera_Sarcophagidae_Rafaelia_rufiventris,2019,summer,summer2019,fly,,
SWG19_10657,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Campsicnemus,hirtipes,NA,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Campsicnemus_hirtipes,2019,summer,summer2019,fly,,
SWG19_10658,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Condylostylus,caudatus,NA,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Condylostylus_caudatus,2019,summer,summer2019,fly,,
SWG19_10659,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Campsicnemus,hirtipes,NA,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Campsicnemus_hirtipes,2019,summer,summer2019,fly,,
SWG19_10660,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Campsicnemus,hirtipes,NA,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Campsicnemus_hirtipes,2019,summer,summer2019,fly,,
SWG19_10661,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Achradocera,barbatus,M,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Achradocera_barbatus,2019,summer,summer2019,fly,,
SWG19_10662,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Diaphorous,spp.,NA,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Diaphorous_spp.,2019,summer,summer2019,fly,,
SWG19_10663,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Diptera,Dolichopodidae,Campsicnemus,spp.,NA,NA,Stillhouse,50 Acres,Diptera_Dolichopodidae_Campsicnemus_spp.,2019,summer,summer2019,fly,,
SWG19_10664,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10665,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10666,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10667,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10668,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10669,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10670,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10671,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Meloidae,Epicauta,sericans,NA,NA,Stillhouse,50 Acres,Coleoptera_Meloidae_Epicauta_sericans,2019,summer,summer2019,beetle,,
SWG19_10672,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Coleoptera,Elateridae,NA,NA,NA,NA,Stillhouse,50 Acres,Coleoptera_Elateridae,2019,summer,summer2019,beetle,,
SWG19_10673,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Apidae,Diadasia,enavata,F,NA,Stillhouse,50 Acres,Hymenoptera_Apidae_Diadasia_enavata,2019,summer,summer2019,bee,,
SWG19_10674,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Megachilidae,Hoplitis,pilosifrons,F,NA,Stillhouse,50 Acres,Hymenoptera_Megachilidae_Hoplitis_pilosifrons,2019,summer,summer2019,bee,,
SWG19_10675,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Megachilidae,Osmia,subfasciata,F,NA,Stillhouse,50 Acres,Hymenoptera_Megachilidae_Osmia_subfasciata,2019,summer,summer2019,bee,,
SWG19_10676,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Halictidae,Lasioglossum,disparile,F,NA,Stillhouse,50 Acres,Hymenoptera_Halictidae_Lasioglossum_disparile,2019,summer,summer2019,bee,,
SWG19_10677,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Pompilidae,Ageniella,placita,F,NA,Stillhouse,50 Acres,Hymenoptera_Pompilidae_Ageniella_placita,2019,summer,summer2019,wasp,,
SWG19_10678,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Eulophidae,Entedoninae,spp.,NA,NA,Stillhouse,50 Acres,Hymenoptera_Eulophidae_Entedoninae_spp.,2019,summer,summer2019,wasp,,
SWG19_10679,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Pteromalidae,Pteromalinae,spp.,NA,NA,Stillhouse,50 Acres,Hymenoptera_Pteromalidae_Pteromalinae_spp.,2019,summer,summer2019,wasp,,
SWG19_15897,6 VI 2019,Stillhouse 50 Acres,Pan Trap,TX: Bell Co; Salado,"31.009 N, 97.592 W",Hymenoptera,Braconidae,NA,NA,NA,NA,Stillhouse,50 Acres,Hymenoptera_Braconidae,2019,summer,summer2019,wasp,,
SWG19_10680,6 VI 2019,Stillhouse WMA5,AM netting,TX: Bell Co; Salado,"31.008 N, 97.599 W",Diptera,Syrphidae,Copestylum,vittatum,NA,Coreopsis tinctoria,Stillhouse,WMA5,Diptera_Syrphidae_Copestylum_vittatum,2019,summer,summer2019,fly,,
SWG19_10681,6 VI 2019,Stillhouse WMA5,AM netting,TX: Bell Co; Salado,"31.008 N, 97.599 W",Diptera,Syrphidae,Syrphus,spp.,NA,Coreopsis tinctoria,Stillhouse,WMA5,Diptera_Syrphidae_Syrphus_spp.,2019,summer,summer2019,fly,,
SWG19_10682,6 VI 2019,Stillhouse WMA5,AM netting,TX: Bell Co; Salado,"31.008 N, 97.599 W",Coleoptera,Cerambycidae,Batyle,suturalis,NA,Ratibida columnifera,Stillhouse,WMA5,Coleoptera_Cerambycidae_Batyle_suturalis,2019,summer,summer2019,beetle,,
SWG19_10683,6 VI 2019,Stillhouse WMA5,AM netting,TX: Bell Co; Salado,"31.008 N, 97.599 W",Coleoptera,Chrysomelidae,Diabrotica,undecimpunctata,NA,Monarda citriodora,Stillhouse,WMA5,Coleoptera_Chrysomelidae_Diabrotica_undecimpunctata,2019,summer,summer2019,beetle,,
SWG19_10684,6 VI 2019,Stillhouse WMA5,AM netting,TX: Bell Co; Salado,"31.008 N, 97.599 W",Coleoptera,Buprestidae,Acmaeodera,mixta,NA,Coreopsis tinctoria,Stillhouse,WMA5,Coleoptera_Buprestidae_Acmaeodera_mixta,2019,summer,summer2019,beetle,,
SWG19_10686,6 VI 2019,Stillhouse WMA5,AM netting,TX: Bell Co; Salado,"31.008 N, 97.599 W",Coleoptera,Meloidae,Epicauta,callosa,NA,Coreopsis tinctoria,Stillhouse,WMA5,Coleoptera_Meloidae_Epicauta_callosa,2019,summer,summer2019,beetle,,
