Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Clay Deer,-98.2223,32.8882,315,6/8/22,0,23.8,30,36.2
Clay Deer,-98.2223,32.8882,315,6/9/22,0,20.9,26.1,31.3
Clay Deer,-98.2223,32.8882,315,6/10/22,0,21.7,28.5,35.2
Clay Deer,-98.2223,32.8882,315,6/11/22,0,22.8,30.4,38.1
Clay Deer,-98.2223,32.8882,315,6/12/22,0,25.1,32.9,40.7
Clay Deer,-98.2223,32.8882,315,6/13/22,0,25.6,33.5,41.3
Clay Deer,-98.2223,32.8882,315,6/14/22,0,25.3,32.2,39.1
Clay Deer,-98.2223,32.8882,315,6/15/22,0,25.4,31.3,37.2
Clay Deer,-98.2223,32.8882,315,6/16/22,0,25.4,31.5,37.7
Clay Deer,-98.2223,32.8882,315,6/17/22,0,22.4,30.4,38.4
Clay Deer,-98.2223,32.8882,315,6/18/22,0,23.5,30.6,37.8
Clay Deer,-98.2223,32.8882,315,6/19/22,2.09,23.3,30,36.6
Clay Deer,-98.2223,32.8882,315,6/20/22,0,23.3,30.4,37.4
Clay Deer,-98.2223,32.8882,315,6/21/22,0,24.6,31.8,39
Clay Deer,-98.2223,32.8882,315,6/22/22,0,23.5,30.8,38
Clay Deer,-98.2223,32.8882,315,6/23/22,0,23.7,30.8,37.8
Clay Deer,-98.2223,32.8882,315,6/24/22,0,24.5,31.6,38.7
Clay Deer,-98.2223,32.8882,315,6/25/22,0,24.9,32.5,40.1
Clay Deer,-98.2223,32.8882,315,6/26/22,0,23.3,31.4,39.4
Clay Deer,-98.2223,32.8882,315,6/27/22,25.99,21.4,29.7,38.1
Clay Deer,-98.2223,32.8882,315,6/28/22,1.16,21.1,27,32.9
Clay Deer,-98.2223,32.8882,315,6/29/22,6.91,18.1,23.8,29.5
Clay Deer,-98.2223,32.8882,315,6/30/22,0,18.6,26.3,34
Clay Deer,-98.2223,32.8882,315,7/1/22,0,21,29.4,37.7
Clay Deer,-98.2223,32.8882,315,7/2/22,0,23.6,30.4,37.3
Clay Deer,-98.2223,32.8882,315,7/3/22,0,24.5,31.4,38.3
Clay Deer,-98.2223,32.8882,315,7/4/22,12.34,23.4,30.5,37.6
Clay Deer,-98.2223,32.8882,315,7/5/22,0,24.5,31.4,38.2
Clay Deer,-98.2223,32.8882,315,7/6/22,0,26,32.5,39
Clay Deer,-98.2223,32.8882,315,7/7/22,0,26.1,33.2,40.4
Clay Deer,-98.2223,32.8882,315,7/8/22,0,26,33.1,40.2
Clay Deer,-98.2223,32.8882,315,7/9/22,0,24.9,33.3,41.6
Clay Deer,-98.2223,32.8882,315,7/10/22,4.45,23.5,31.9,40.4
Clay Deer,-98.2223,32.8882,315,7/11/22,0,24.3,32,39.8
Clay Deer,-98.2223,32.8882,315,7/12/22,0,24.4,31.9,39.4
Clay Deer,-98.2223,32.8882,315,7/13/22,0,23.3,31.5,39.8
Clay Deer,-98.2223,32.8882,315,7/14/22,0,24.8,32.6,40.5
Clay Deer,-98.2223,32.8882,315,7/15/22,0.45,19.9,30,40.2
Clay Deer,-98.2223,32.8882,315,7/16/22,0,21.6,29.9,38.3
Clay Deer,-98.2223,32.8882,315,7/17/22,0,23.9,31.2,38.4
Clay Deer,-98.2223,32.8882,315,7/18/22,0,26.2,33.5,40.9
Clay Deer,-98.2223,32.8882,315,7/19/22,0,27,35.3,43.6
Clay Deer,-98.2223,32.8882,315,7/20/22,0,27.9,35.9,43.8
Clay Deer,-98.2223,32.8882,315,7/21/22,14.21,28.4,36,43.6
Clay Deer,-98.2223,32.8882,315,7/22/22,0.26,25.8,32.3,38.9
Clay Deer,-98.2223,32.8882,315,7/23/22,0,25,31.5,37.9
Clay Deer,-98.2223,32.8882,315,7/24/22,0,25.4,32.2,39
Clay Deer,-98.2223,32.8882,315,7/25/22,0,26.7,32.9,39.2
Clay Deer,-98.2223,32.8882,315,7/26/22,0,26.9,33.6,40.3
Clay Deer,-98.2223,32.8882,315,7/27/22,0,27,33.8,40.6
Clay Deer,-98.2223,32.8882,315,7/28/22,0,25.9,33.2,40.5
Clay Deer,-98.2223,32.8882,315,7/29/22,0,26.2,32.9,39.7
Clay Deer,-98.2223,32.8882,315,7/30/22,1.48,26.2,32.1,38.1
Clay Deer,-98.2223,32.8882,315,7/31/22,5.35,26.3,31.8,37.3
Clay Deer,-98.2223,32.8882,315,8/1/22,0,27,33.5,40.1
Clay Deer,-98.2223,32.8882,315,8/2/22,0,26.4,32.5,38.7
Clay Deer,-98.2223,32.8882,315,8/3/22,0,27.1,33.4,39.8
Clay Deer,-98.2223,32.8882,315,8/4/22,0,27.1,33.7,40.3
Clay Deer,-98.2223,32.8882,315,8/5/22,0,26,33.3,40.5
Clay Deer,-98.2223,32.8882,315,8/6/22,0,25.4,32.9,40.5
Clay Deer,-98.2223,32.8882,315,8/7/22,0,25.2,31.9,38.5
Clay Deer,-98.2223,32.8882,315,8/8/22,0,25.3,31.7,38
Clay Deer,-98.2223,32.8882,315,8/9/22,0.43,26.1,32.6,39
Clay Deer,-98.2223,32.8882,315,8/10/22,0.87,23.2,30.6,38.1
Clay Deer,-98.2223,32.8882,315,8/11/22,4.41,21.9,28.6,35.3
Clay Deer,-98.2223,32.8882,315,8/12/22,0,22.2,29.9,37.6
Clay Deer,-98.2223,32.8882,315,8/13/22,0,23.8,30.4,37
Clay Deer,-98.2223,32.8882,315,8/14/22,0,23,30.3,37.5
Clay Deer,-98.2223,32.8882,315,8/15/22,0,23,30.3,37.6
Clay Deer,-98.2223,32.8882,315,8/16/22,0,24.2,30.7,37.3
Clay Deer,-98.2223,32.8882,315,8/17/22,0,24,31,38
Clay Deer,-98.2223,32.8882,315,8/18/22,0.5,22,30.5,39.1
Clay Deer,-98.2223,32.8882,315,8/19/22,0,20.9,25.6,30.2
Clay Deer,-98.2223,32.8882,315,8/20/22,0,21.5,28.4,35.4
Clay Deer,-98.2223,32.8882,315,8/21/22,0,23.2,28.6,34
Clay Deer,-98.2223,32.8882,315,8/22/22,27.3,22.9,27.6,32.3
Clay Deer,-98.2223,32.8882,315,8/23/22,8.21,21.8,24.1,26.4
Clay Deer,-98.2223,32.8882,315,8/24/22,3.67,22.2,25.4,28.6
Clay Deer,-98.2223,32.8882,315,8/25/22,0.61,21.2,26.4,31.6
Clay Deer,-98.2223,32.8882,315,8/26/22,0,21.1,27.6,34.2
Clay Deer,-98.2223,32.8882,315,8/27/22,0,21.4,27.9,34.4
Clay Deer,-98.2223,32.8882,315,8/28/22,0,23.1,29.7,36.4
Clay Deer,-98.2223,32.8882,315,8/29/22,0,25,30.9,36.8
Clay Deer,-98.2223,32.8882,315,8/30/22,2.97,22.3,28.5,34.8
Clay Deer,-98.2223,32.8882,315,8/31/22,0.36,22.3,26,29.6
Clay Deer,-98.2223,32.8882,315,9/1/22,4.87,22.1,26.3,30.4
Clay Deer,-98.2223,32.8882,315,9/2/22,2.21,21.9,25.1,28.4
Clay Deer,-98.2223,32.8882,315,9/3/22,2.51,20.9,25.3,29.8
Clay Deer,-98.2223,32.8882,315,9/4/22,0,19.8,27.4,35
Clay Deer,-98.2223,32.8882,315,9/5/22,21.86,18.9,27.1,35.3
Clay Deer,-98.2223,32.8882,315,9/6/22,2.91,18.7,26.3,33.8
Clay Deer,-98.2223,32.8882,315,9/7/22,0,19.4,27.2,35.1
Clay Deer,-98.2223,32.8882,315,9/8/22,0,18.4,26.5,34.5
Clay Deer,-98.2223,32.8882,315,9/9/22,0,18.5,25.5,32.6
Clay Deer,-98.2223,32.8882,315,9/10/22,0,17.6,24.9,32.2
Clay Deer,-98.2223,32.8882,315,9/11/22,0,17.2,24.7,32.1
Clay Deer,-98.2223,32.8882,315,9/12/22,0,15.5,21.8,28
Clay Deer,-98.2223,32.8882,315,9/13/22,0,16.2,23.4,30.7
Clay Deer,-98.2223,32.8882,315,9/14/22,0,18.8,26.3,33.7
Clay Deer,-98.2223,32.8882,315,9/15/22,0,17.2,24.9,32.6
Clay Deer,-98.2223,32.8882,315,9/16/22,0,17.2,24.5,31.8
Clay Deer,-98.2223,32.8882,315,9/17/22,0,20,26.9,33.8
Clay Deer,-98.2223,32.8882,315,9/18/22,0,22.7,28.8,34.8
Clay Deer,-98.2223,32.8882,315,9/19/22,0,21.3,28.5,35.7
Clay Deer,-98.2223,32.8882,315,9/20/22,0,21.2,28.4,35.5
Clay Deer,-98.2223,32.8882,315,9/21/22,0,22,29,36
Clay Deer,-98.2223,32.8882,315,9/22/22,0,19.6,27.7,35.8
Clay Deer,-98.2223,32.8882,315,9/23/22,0,17.8,26.7,35.7
Clay Deer,-98.2223,32.8882,315,9/24/22,0,17.4,26.9,36.4
Clay Deer,-98.2223,32.8882,315,9/25/22,0,21.9,28.8,35.7
Clay Deer,-98.2223,32.8882,315,9/26/22,0,16.4,26.4,36.4
Clay Deer,-98.2223,32.8882,315,9/27/22,0,11.5,21.1,30.6
Clay Deer,-98.2223,32.8882,315,9/28/22,0,11.7,22.2,32.7
Clay Deer,-98.2223,32.8882,315,9/29/22,0,15.8,24.8,33.8
Clay Deer,-98.2223,32.8882,315,9/30/22,0,13.8,23.1,32.4
Clay Deer,-98.2223,32.8882,315,10/1/22,0,10.3,19.8,29.2
Clay Deer,-98.2223,32.8882,315,10/2/22,0,8.5,19,29.4
Clay Deer,-98.2223,32.8882,315,10/3/22,0,8.3,18.6,29
Clay Deer,-98.2223,32.8882,315,10/4/22,0,7.9,18.7,29.6
Clay Deer,-98.2223,32.8882,315,10/5/22,0,11.2,20.8,30.4
Clay Deer,-98.2223,32.8882,315,10/6/22,0,12.7,22.2,31.6
Clay Deer,-98.2223,32.8882,315,10/7/22,0,12.8,22.5,32.1
Clay Deer,-98.2223,32.8882,315,10/8/22,0,14.2,22.8,31.3
Clay Deer,-98.2223,32.8882,315,10/9/22,0,11.8,18,24.2
Clay Deer,-98.2223,32.8882,315,10/10/22,0,12.9,20.4,28
Clay Deer,-98.2223,32.8882,315,10/11/22,4.18,16.7,23.2,29.6
Clay Deer,-98.2223,32.8882,315,10/12/22,0.54,17.8,23.2,28.6
Clay Deer,-98.2223,32.8882,315,10/13/22,0,10.2,21.2,32.2
Clay Deer,-98.2223,32.8882,315,10/14/22,0,7.9,17.8,27.7
Clay Deer,-98.2223,32.8882,315,10/15/22,0,7.7,19.6,31.4
Clay Deer,-98.2223,32.8882,315,10/16/22,0,18.6,26,33.4
Clay Deer,-98.2223,32.8882,315,10/17/22,0,13.9,18.2,22.5
Clay Deer,-98.2223,32.8882,315,10/18/22,0,4.2,12.8,21.3
Clay Deer,-98.2223,32.8882,315,10/19/22,0,1.3,10.3,19.4
Clay Deer,-98.2223,32.8882,315,10/20/22,0,1.4,12.5,23.7
Clay Deer,-98.2223,32.8882,315,10/21/22,0,7.6,18.6,29.6
Clay Deer,-98.2223,32.8882,315,10/22/22,0,7.7,20.6,33.5
Clay Deer,-98.2223,32.8882,315,10/23/22,0,17.1,25.1,33
Clay Deer,-98.2223,32.8882,315,10/24/22,2.79,19.6,25.1,30.7
Clay Deer,-98.2223,32.8882,315,10/25/22,26.39,9.1,15.5,21.8
Clay Deer,-98.2223,32.8882,315,10/26/22,0,5,13.3,21.6
Clay Deer,-98.2223,32.8882,315,10/27/22,0,5.9,14.6,23.4
Clay Deer,-98.2223,32.8882,315,10/28/22,30.8,9.5,17,24.6
Clay Deer,-98.2223,32.8882,315,10/29/22,26.77,10.4,12,13.6
Clay Deer,-98.2223,32.8882,315,10/30/22,0,9.9,13.9,17.9
Clay Deer,-98.2223,32.8882,315,10/31/22,0,7.7,15.4,23.2
Clay Deer,-98.2223,32.8882,315,11/1/22,0,8.5,16.6,24.7
Clay Deer,-98.2223,32.8882,315,11/2/22,0,11,17.9,24.9
Clay Deer,-98.2223,32.8882,315,11/3/22,0,14.5,19,23.4
Clay Deer,-98.2223,32.8882,315,11/4/22,0,18.5,23.1,27.7
Clay Deer,-98.2223,32.8882,315,11/5/22,0,4.1,16.5,29
Clay Deer,-98.2223,32.8882,315,11/6/22,0,3.2,12.7,22.3
Clay Deer,-98.2223,32.8882,315,11/7/22,0,9.7,19.4,29.2
Clay Deer,-98.2223,32.8882,315,11/8/22,2.27,10.6,18.4,26.2
Clay Deer,-98.2223,32.8882,315,11/9/22,0,18.5,21.6,24.7
Clay Deer,-98.2223,32.8882,315,11/10/22,0,18.2,22.6,27.1
Clay Deer,-98.2223,32.8882,315,11/11/22,2.46,8.4,15.8,23.2
Clay Deer,-98.2223,32.8882,315,11/12/22,0.79,-1,3.7,8.4
Clay Deer,-98.2223,32.8882,315,11/13/22,0,-2.6,4.5,11.7
Clay Deer,-98.2223,32.8882,315,11/14/22,0,-2.1,5,12.1
Clay Deer,-98.2223,32.8882,315,11/15/22,4.7,-0.7,3.1,6.9
Clay Deer,-98.2223,32.8882,315,11/16/22,0,-1.4,4.2,9.8
Clay Deer,-98.2223,32.8882,315,11/17/22,0,-1.7,5.8,13.2
Clay Deer,-98.2223,32.8882,315,11/18/22,0,-0.8,7.6,16.1
Clay Deer,-98.2223,32.8882,315,11/19/22,0,-0.9,3.2,7.2
Clay Deer,-98.2223,32.8882,315,11/20/22,0,-4.1,1.7,7.4
Clay Deer,-98.2223,32.8882,315,11/21/22,0.93,-4.1,3.3,10.7
Clay Deer,-98.2223,32.8882,315,11/22/22,0,2.7,7.4,12.1
Clay Deer,-98.2223,32.8882,315,11/23/22,0.34,4.6,9.3,14.1
Clay Deer,-98.2223,32.8882,315,11/24/22,0.5,10.2,12.3,14.4
Clay Deer,-98.2223,32.8882,315,11/25/22,8.86,8.4,11.7,15.1
Clay Deer,-98.2223,32.8882,315,11/26/22,36.53,7.6,9.2,10.8
Clay Deer,-98.2223,32.8882,315,11/27/22,4.53,3.9,6.8,9.6
Clay Deer,-98.2223,32.8882,315,11/28/22,0,1.4,8.7,16
Clay Deer,-98.2223,32.8882,315,11/29/22,0,2.5,12.5,22.4
Clay Deer,-98.2223,32.8882,315,11/30/22,0,-0.8,12.9,26.6
Clay Deer,-98.2223,32.8882,315,12/1/22,0,-1.9,4,9.9
Clay Deer,-98.2223,32.8882,315,12/2/22,0,-0.8,5.1,11
Clay Deer,-98.2223,32.8882,315,12/3/22,0,6.1,15.2,24.2
Clay Deer,-98.2223,32.8882,315,12/4/22,0,4.2,8.1,12
Clay Deer,-98.2223,32.8882,315,12/5/22,0,5.2,9.9,14.6
Clay Deer,-98.2223,32.8882,315,12/6/22,0,13.4,20.3,27.2
Clay Deer,-98.2223,32.8882,315,12/7/22,1.32,12.7,17.8,22.9
Clay Deer,-98.2223,32.8882,315,12/8/22,0.86,11.8,14.9,18.1
Clay Deer,-98.2223,32.8882,315,12/9/22,1.04,11.6,17,22.5
Clay Deer,-98.2223,32.8882,315,12/10/22,0,12.6,15.2,17.8
Clay Deer,-98.2223,32.8882,315,12/11/22,28.97,9.5,13.4,17.3
Clay Deer,-98.2223,32.8882,315,12/12/22,0.32,9.2,11.2,13.1
