Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Clay Deer,-98.2223,32.8882,315,2/10/23,0,-0.6,7.7,16
Clay Deer,-98.2223,32.8882,315,2/11/23,0,-4.3,1.5,7.3
Clay Deer,-98.2223,32.8882,315,2/12/23,0,-4.2,4.5,13.2
Clay Deer,-98.2223,32.8882,315,2/13/23,0,-0.8,9.9,20.6
Clay Deer,-98.2223,32.8882,315,2/14/23,12.83,5.1,11.4,17.6
Clay Deer,-98.2223,32.8882,315,2/15/23,0,5.5,13.4,21.2
Clay Deer,-98.2223,32.8882,315,2/16/23,0,1,13.5,26
Clay Deer,-98.2223,32.8882,315,2/17/23,0,-4.1,1.2,6.6
Clay Deer,-98.2223,32.8882,315,2/18/23,0,-4.3,3,10.4
Clay Deer,-98.2223,32.8882,315,2/19/23,0,-1.1,5.2,11.4
Clay Deer,-98.2223,32.8882,315,2/20/23,0,6.5,14.4,22.3
Clay Deer,-98.2223,32.8882,315,2/21/23,0,15.1,21.8,28.5
Clay Deer,-98.2223,32.8882,315,2/22/23,16.73,13.8,22.6,31.4
Clay Deer,-98.2223,32.8882,315,2/23/23,0.7,6.6,16.3,26
Clay Deer,-98.2223,32.8882,315,2/24/23,0,2.3,7.4,12.4
Clay Deer,-98.2223,32.8882,315,2/25/23,0,1,3.3,5.6
Clay Deer,-98.2223,32.8882,315,2/26/23,0,1.2,5.1,8.9
Clay Deer,-98.2223,32.8882,315,2/27/23,5.68,8,16.6,25.2
Clay Deer,-98.2223,32.8882,315,2/28/23,0,6.9,15.3,23.7
Clay Deer,-98.2223,32.8882,315,3/1/23,0.31,8,18.8,29.6
Clay Deer,-98.2223,32.8882,315,3/2/23,0,10.6,14.5,18.4
Clay Deer,-98.2223,32.8882,315,3/3/23,26.86,6.2,15.3,24.3
Clay Deer,-98.2223,32.8882,315,3/4/23,0,5.5,11.9,18.4
Clay Deer,-98.2223,32.8882,315,3/5/23,0,7.1,15.8,24.5
Clay Deer,-98.2223,32.8882,315,3/6/23,0,10.5,18.9,27.4
Clay Deer,-98.2223,32.8882,315,3/7/23,0,12.5,21.2,29.9
Clay Deer,-98.2223,32.8882,315,3/8/23,0.77,7.8,16.2,24.5
Clay Deer,-98.2223,32.8882,315,3/9/23,1.48,6.7,8.5,10.4
Clay Deer,-98.2223,32.8882,315,3/10/23,0,7,11.3,15.6
Clay Deer,-98.2223,32.8882,315,3/11/23,0,6.7,13.3,19.8
Clay Deer,-98.2223,32.8882,315,3/12/23,0,10.3,21.4,32.4
Clay Deer,-98.2223,32.8882,315,3/13/23,0,6.1,12.5,18.8
Clay Deer,-98.2223,32.8882,315,3/14/23,0,3.5,9.1,14.7
Clay Deer,-98.2223,32.8882,315,3/15/23,0,3,8.3,13.7
Clay Deer,-98.2223,32.8882,315,3/16/23,0,7.7,14.7,21.7
Clay Deer,-98.2223,32.8882,315,3/17/23,10.88,3.3,15.4,27.4
Clay Deer,-98.2223,32.8882,315,3/18/23,0,0.7,6.4,12
Clay Deer,-98.2223,32.8882,315,3/19/23,0,-1.7,5.4,12.5
Clay Deer,-98.2223,32.8882,315,3/20/23,0,-1.8,6.2,14.2
Clay Deer,-98.2223,32.8882,315,3/21/23,0,3.8,9.4,14.9
Clay Deer,-98.2223,32.8882,315,3/22/23,0,11,18.5,26
Clay Deer,-98.2223,32.8882,315,3/23/23,0,17.5,24.1,30.7
Clay Deer,-98.2223,32.8882,315,3/24/23,24.53,13.6,20.9,28.2
Clay Deer,-98.2223,32.8882,315,3/25/23,1.04,9.3,17.1,24.8
Clay Deer,-98.2223,32.8882,315,3/26/23,0,6.5,15,23.6
Clay Deer,-98.2223,32.8882,315,3/27/23,0,5.5,14.1,22.7
Clay Deer,-98.2223,32.8882,315,3/28/23,0,5.4,12.6,19.8
Clay Deer,-98.2223,32.8882,315,3/29/23,0,5.5,10.8,16.1
Clay Deer,-98.2223,32.8882,315,3/30/23,0,8.5,13.2,17.9
Clay Deer,-98.2223,32.8882,315,3/31/23,0,14.7,18.6,22.4
Clay Deer,-98.2223,32.8882,315,4/1/23,0,8.7,18,27.2
Clay Deer,-98.2223,32.8882,315,4/2/23,0,9.3,16.3,23.4
Clay Deer,-98.2223,32.8882,315,4/3/23,7.57,12.4,19.9,27.4
Clay Deer,-98.2223,32.8882,315,4/4/23,0,13.2,23.7,34.1
Clay Deer,-98.2223,32.8882,315,4/5/23,0,12,19.6,27.1
Clay Deer,-98.2223,32.8882,315,4/6/23,0,6.5,11.5,16.6
Clay Deer,-98.2223,32.8882,315,4/7/23,0,6.9,12.3,17.6
Clay Deer,-98.2223,32.8882,315,4/8/23,0,8.7,13.8,19
Clay Deer,-98.2223,32.8882,315,4/9/23,0,10,15.9,21.8
Clay Deer,-98.2223,32.8882,315,4/10/23,0,10.1,16.9,23.8
Clay Deer,-98.2223,32.8882,315,4/11/23,0,10.7,17.7,24.7
Clay Deer,-98.2223,32.8882,315,4/12/23,0,9.6,17,24.5
Clay Deer,-98.2223,32.8882,315,4/13/23,0,10.1,17.8,25.6
Clay Deer,-98.2223,32.8882,315,4/14/23,0,12.6,19.9,27.2
Clay Deer,-98.2223,32.8882,315,4/15/23,0,15.4,22.1,28.9
Clay Deer,-98.2223,32.8882,315,4/16/23,0,5.2,15.1,25.1
Clay Deer,-98.2223,32.8882,315,4/17/23,0,5.2,14,22.7
Clay Deer,-98.2223,32.8882,315,4/18/23,0,8.9,18.3,27.6
Clay Deer,-98.2223,32.8882,315,4/19/23,0,14.6,19.7,24.8
Clay Deer,-98.2223,32.8882,315,4/20/23,0,19.6,25.4,31.2
Clay Deer,-98.2223,32.8882,315,4/21/23,0,10.6,18.1,25.7
Clay Deer,-98.2223,32.8882,315,4/22/23,0,9.6,16.9,24.3
Clay Deer,-98.2223,32.8882,315,4/23/23,0,7.5,14.6,21.7
Clay Deer,-98.2223,32.8882,315,4/24/23,1.92,6.6,9.5,12.4
Clay Deer,-98.2223,32.8882,315,4/25/23,0.41,7.3,13.5,19.7
Clay Deer,-98.2223,32.8882,315,4/26/23,9.58,13.2,17.2,21.3
Clay Deer,-98.2223,32.8882,315,4/27/23,8.23,11.6,15.3,19
Clay Deer,-98.2223,32.8882,315,4/28/23,0,11.3,16.3,21.2
Clay Deer,-98.2223,32.8882,315,4/29/23,0,9.6,15.6,21.7
Clay Deer,-98.2223,32.8882,315,4/30/23,0,8.4,15.3,22.1
Clay Deer,-98.2223,32.8882,315,5/1/23,0,9.6,19.8,30
Clay Deer,-98.2223,32.8882,315,5/2/23,0,10.3,17.9,25.5
Clay Deer,-98.2223,32.8882,315,5/3/23,0,13.3,20.6,27.9
Clay Deer,-98.2223,32.8882,315,5/4/23,0,16.6,22.3,27.9
Clay Deer,-98.2223,32.8882,315,5/5/23,0,17.1,22.5,27.9
Clay Deer,-98.2223,32.8882,315,5/6/23,0,20.4,28.6,36.8
Clay Deer,-98.2223,32.8882,315,5/7/23,21,17.5,25.7,34
Clay Deer,-98.2223,32.8882,315,5/8/23,8.4,17.9,24,30.1
Clay Deer,-98.2223,32.8882,315,5/9/23,0,17.3,24.7,32
Clay Deer,-98.2223,32.8882,315,5/10/23,0,17.7,23.5,29.4
Clay Deer,-98.2223,32.8882,315,5/11/23,2.3,17.6,20.8,24
Clay Deer,-98.2223,32.8882,315,5/12/23,27.01,18.9,25.6,32.3
Clay Deer,-98.2223,32.8882,315,5/13/23,33.27,16.7,24.6,32.5
Clay Deer,-98.2223,32.8882,315,5/14/23,4.1,17.5,21.7,26
Clay Deer,-98.2223,32.8882,315,5/15/23,0,17.4,21.6,25.9
Clay Deer,-98.2223,32.8882,315,5/16/23,6.4,17,23.1,29.3
Clay Deer,-98.2223,32.8882,315,5/17/23,0,14.6,20.2,25.8
Clay Deer,-98.2223,32.8882,315,5/18/23,0,15.9,22.7,29.5
Clay Deer,-98.2223,32.8882,315,5/19/23,0,17.9,24.4,31
Clay Deer,-98.2223,32.8882,315,5/20/23,0,15.1,23.5,31.9
Clay Deer,-98.2223,32.8882,315,5/21/23,0,14,19.3,24.7
Clay Deer,-98.2223,32.8882,315,5/22/23,0,12.3,17.9,23.4
Clay Deer,-98.2223,32.8882,315,5/23/23,22.76,13.6,21.2,28.8
Clay Deer,-98.2223,32.8882,315,5/24/23,13.58,17,23.3,29.6
Clay Deer,-98.2223,32.8882,315,5/25/23,0,17.5,22.7,27.9
Clay Deer,-98.2223,32.8882,315,5/26/23,0,17,22.2,27.4
Clay Deer,-98.2223,32.8882,315,5/27/23,0.63,16.9,22.2,27.4
Clay Deer,-98.2223,32.8882,315,5/28/23,0,18,22,26
Clay Deer,-98.2223,32.8882,315,5/29/23,0,18.3,23.8,29.3
Clay Deer,-98.2223,32.8882,315,5/30/23,1.69,17.2,23.1,29
Clay Deer,-98.2223,32.8882,315,5/31/23,0,17.7,24.2,30.6
Clay Deer,-98.2223,32.8882,315,6/1/23,0,18.8,25.1,31.4
Clay Deer,-98.2223,32.8882,315,6/2/23,1.27,19.8,24.9,30
Clay Deer,-98.2223,32.8882,315,6/3/23,9.45,16.5,24.2,31.8
Clay Deer,-98.2223,32.8882,315,6/4/23,0,16.9,23.4,29.9
Clay Deer,-98.2223,32.8882,315,6/5/23,6.59,17.6,23.5,29.3
Clay Deer,-98.2223,32.8882,315,6/6/23,2.26,17.2,22.3,27.4
Clay Deer,-98.2223,32.8882,315,6/7/23,0.37,17.3,24.1,30.8
Clay Deer,-98.2223,32.8882,315,6/8/23,1.79,18.3,24.8,31.3
Clay Deer,-98.2223,32.8882,315,6/9/23,0,18.8,25.5,32.2
Clay Deer,-98.2223,32.8882,315,6/10/23,0,20.3,27.8,35.3
Clay Deer,-98.2223,32.8882,315,6/11/23,0,20.3,28.2,36.2
Clay Deer,-98.2223,32.8882,315,6/12/23,12.36,20.6,28.7,36.7
Clay Deer,-98.2223,32.8882,315,6/13/23,1.95,20.1,24,28
Clay Deer,-98.2223,32.8882,315,6/14/23,0,21.1,23.9,26.7
Clay Deer,-98.2223,32.8882,315,6/15/23,0,21.7,26.9,32.1
Clay Deer,-98.2223,32.8882,315,6/16/23,0,21.5,28.3,35.1
Clay Deer,-98.2223,32.8882,315,6/17/23,0,21.1,26.6,32.1
Clay Deer,-98.2223,32.8882,315,6/18/23,0,21.8,28.2,34.7
Clay Deer,-98.2223,32.8882,315,6/19/23,0,21.4,28.3,35.2
Clay Deer,-98.2223,32.8882,315,6/20/23,0,23.5,31.7,39.9
Clay Deer,-98.2223,32.8882,315,6/21/23,0,25.2,33.2,41.2
Clay Deer,-98.2223,32.8882,315,6/22/23,0.34,23.9,29.6,35.4
Clay Deer,-98.2223,32.8882,315,6/23/23,0,23.6,28.7,33.8
Clay Deer,-98.2223,32.8882,315,6/24/23,0.5,23.7,29.2,34.8
Clay Deer,-98.2223,32.8882,315,6/25/23,0,24.9,32.6,40.3
Clay Deer,-98.2223,32.8882,315,6/26/23,0,25.7,33.3,40.8
Clay Deer,-98.2223,32.8882,315,6/27/23,0,24.3,32.7,41.1
Clay Deer,-98.2223,32.8882,315,6/28/23,0,24.7,33.1,41.5
Clay Deer,-98.2223,32.8882,315,6/29/23,0,24.9,33.2,41.5
Clay Deer,-98.2223,32.8882,315,6/30/23,0,23.9,31.8,39.8
Clay Deer,-98.2223,32.8882,315,7/1/23,0.46,23.7,30.3,37
Clay Deer,-98.2223,32.8882,315,7/2/23,14.63,19.5,22.6,25.7
Clay Deer,-98.2223,32.8882,315,7/3/23,0,20.6,27.7,34.9
Clay Deer,-98.2223,32.8882,315,7/4/23,0,22.6,29.6,36.7
Clay Deer,-98.2223,32.8882,315,7/5/23,3.72,23.3,30.1,36.9
Clay Deer,-98.2223,32.8882,315,7/6/23,3.22,21.5,29.4,37.3
Clay Deer,-98.2223,32.8882,315,7/7/23,0,22.5,28.4,34.4
Clay Deer,-98.2223,32.8882,315,7/8/23,0,24,29.5,35
Clay Deer,-98.2223,32.8882,315,7/9/23,1.35,25,30.6,36.3
Clay Deer,-98.2223,32.8882,315,7/10/23,0,23.2,29.5,35.8
Clay Deer,-98.2223,32.8882,315,7/11/23,0,24.2,31.6,39.1
Clay Deer,-98.2223,32.8882,315,7/12/23,0.55,25.2,31.6,38.1
Clay Deer,-98.2223,32.8882,315,7/13/23,0,27.2,34.7,42.2
Clay Deer,-98.2223,32.8882,315,7/14/23,0,28.1,35.2,42.2
Clay Deer,-98.2223,32.8882,315,7/15/23,0,27.6,34.3,41.1
Clay Deer,-98.2223,32.8882,315,7/16/23,1.28,25.5,30.4,35.3
Clay Deer,-98.2223,32.8882,315,7/17/23,5.82,22.5,29.4,36.3
Clay Deer,-98.2223,32.8882,315,7/18/23,0,23.8,32.8,41.8
Clay Deer,-98.2223,32.8882,315,7/19/23,0,26.9,35,43.1
Clay Deer,-98.2223,32.8882,315,7/20/23,0,26.9,34.4,41.9
Clay Deer,-98.2223,32.8882,315,7/21/23,0,24.8,32.5,40.3
Clay Deer,-98.2223,32.8882,315,7/22/23,0,23.6,31.4,39.1
Clay Deer,-98.2223,32.8882,315,7/23/23,0,19.1,27.5,35.9
Clay Deer,-98.2223,32.8882,315,7/24/23,0,19.6,29.1,38.7
Clay Deer,-98.2223,32.8882,315,7/25/23,0,22.1,31.3,40.5
Clay Deer,-98.2223,32.8882,315,7/26/23,0,24.7,32.6,40.6
Clay Deer,-98.2223,32.8882,315,7/27/23,0,25.2,32.3,39.3
Clay Deer,-98.2223,32.8882,315,7/28/23,0,24.8,32,39.1
Clay Deer,-98.2223,32.8882,315,7/29/23,0,23.3,31,38.8
Clay Deer,-98.2223,32.8882,315,7/30/23,0,22.9,31.1,39.4
Clay Deer,-98.2223,32.8882,315,7/31/23,0,23.1,31.6,40.1
Clay Deer,-98.2223,32.8882,315,8/1/23,0,24.8,32.7,40.6
Clay Deer,-98.2223,32.8882,315,8/2/23,0,25.7,33.4,41
Clay Deer,-98.2223,32.8882,315,8/3/23,0,26,33.6,41.2
Clay Deer,-98.2223,32.8882,315,8/4/23,0,27.2,34.2,41.1
Clay Deer,-98.2223,32.8882,315,8/5/23,0,27.4,34.3,41.2
Clay Deer,-98.2223,32.8882,315,8/6/23,0,27.1,34.4,41.8
Clay Deer,-98.2223,32.8882,315,8/7/23,0,27.1,34.2,41.3
Clay Deer,-98.2223,32.8882,315,8/8/23,0,28,34.6,41.2
Clay Deer,-98.2223,32.8882,315,8/9/23,0,28,34.5,41
Clay Deer,-98.2223,32.8882,315,8/10/23,6.89,24.2,33.4,42.7
Clay Deer,-98.2223,32.8882,315,8/11/23,0,24.5,33.4,42.3
Clay Deer,-98.2223,32.8882,315,8/12/23,0,28.1,35.4,42.8
Clay Deer,-98.2223,32.8882,315,8/13/23,0,27.7,35,42.4
Clay Deer,-98.2223,32.8882,315,8/14/23,0,26.4,34.2,42.1
Clay Deer,-98.2223,32.8882,315,8/15/23,0,20.8,28.5,36.3
Clay Deer,-98.2223,32.8882,315,8/16/23,0,19,27.4,35.7
Clay Deer,-98.2223,32.8882,315,8/17/23,0,20.2,29.1,38
Clay Deer,-98.2223,32.8882,315,8/18/23,0,24,33.7,43.4
Clay Deer,-98.2223,32.8882,315,8/19/23,0,25.9,34.6,43.3
Clay Deer,-98.2223,32.8882,315,8/20/23,0,25.1,33.6,42.1
Clay Deer,-98.2223,32.8882,315,8/21/23,0,24.8,33.4,42
Clay Deer,-98.2223,32.8882,315,8/22/23,0,25.4,33.1,40.8
Clay Deer,-98.2223,32.8882,315,8/23/23,0,24.6,32.1,39.6
Clay Deer,-98.2223,32.8882,315,8/24/23,0,24.8,31.8,38.7
Clay Deer,-98.2223,32.8882,315,8/25/23,0,24.9,32.5,40.1
Clay Deer,-98.2223,32.8882,315,8/26/23,0,25.8,33.8,41.7
Clay Deer,-98.2223,32.8882,315,8/27/23,2.01,26.1,33.9,41.7
Clay Deer,-98.2223,32.8882,315,8/28/23,8.43,22.7,28.4,34
Clay Deer,-98.2223,32.8882,315,8/29/23,0,19.1,27.1,35
Clay Deer,-98.2223,32.8882,315,8/30/23,0,18.9,27.5,36.2
Clay Deer,-98.2223,32.8882,315,8/31/23,0,20.2,28.3,36.4
Clay Deer,-98.2223,32.8882,315,9/1/23,0,19.9,28.8,37.7
Clay Deer,-98.2223,32.8882,315,9/2/23,0,21.1,29.4,37.8
Clay Deer,-98.2223,32.8882,315,9/3/23,0,20.8,29.1,37.5
Clay Deer,-98.2223,32.8882,315,9/4/23,0,23.1,31.4,39.6
Clay Deer,-98.2223,32.8882,315,9/5/23,0,24.3,31.6,38.8
Clay Deer,-98.2223,32.8882,315,9/6/23,17.05,23.9,32,40
Clay Deer,-98.2223,32.8882,315,9/7/23,0,23.9,31.4,38.9
Clay Deer,-98.2223,32.8882,315,9/8/23,0,24.3,32.9,41.4
Clay Deer,-98.2223,32.8882,315,9/9/23,0,23.5,33.1,42.6
Clay Deer,-98.2223,32.8882,315,9/10/23,1.14,21.8,29.6,37.4
Clay Deer,-98.2223,32.8882,315,9/11/23,7.43,19.1,27.1,35
Clay Deer,-98.2223,32.8882,315,9/12/23,10.47,18.7,25.3,31.9
Clay Deer,-98.2223,32.8882,315,9/13/23,0.36,19.2,21.8,24.4
Clay Deer,-98.2223,32.8882,315,9/14/23,0.31,19.3,23.2,27.1
Clay Deer,-98.2223,32.8882,315,9/15/23,2.44,20.7,23,25.2
Clay Deer,-98.2223,32.8882,315,9/16/23,7.63,19.3,24,28.6
Clay Deer,-98.2223,32.8882,315,9/17/23,2.38,17.8,23.2,28.7
Clay Deer,-98.2223,32.8882,315,9/18/23,0,15.8,23.9,32.1
Clay Deer,-98.2223,32.8882,315,9/19/23,0,16,24.8,33.5
Clay Deer,-98.2223,32.8882,315,9/20/23,2.65,20.9,28,35.1
Clay Deer,-98.2223,32.8882,315,9/21/23,0,22.4,29.4,36.3
Clay Deer,-98.2223,32.8882,315,9/22/23,0,23.7,28.9,34.1
Clay Deer,-98.2223,32.8882,315,9/23/23,0,24.1,30.4,36.8
Clay Deer,-98.2223,32.8882,315,9/24/23,0,24.6,31.2,37.8
Clay Deer,-98.2223,32.8882,315,9/25/23,0,22.8,30.2,37.6
Clay Deer,-98.2223,32.8882,315,9/26/23,2.78,18.3,25.5,32.7
Clay Deer,-98.2223,32.8882,315,9/27/23,0,17.8,26.2,34.7
Clay Deer,-98.2223,32.8882,315,9/28/23,0,18.8,27.1,35.4
Clay Deer,-98.2223,32.8882,315,9/29/23,0,20,27.7,35.3
Clay Deer,-98.2223,32.8882,315,9/30/23,0,21,28,35
Clay Deer,-98.2223,32.8882,315,10/1/23,0,19.7,26.9,34.2
Clay Deer,-98.2223,32.8882,315,10/2/23,0,18.4,25.7,32.9
Clay Deer,-98.2223,32.8882,315,10/3/23,0,18.3,25.6,32.9
Clay Deer,-98.2223,32.8882,315,10/4/23,0,20.9,26.9,33
Clay Deer,-98.2223,32.8882,315,10/5/23,46.9,19.2,26.8,34.3
Clay Deer,-98.2223,32.8882,315,10/6/23,0,15.5,21.6,27.8
Clay Deer,-98.2223,32.8882,315,10/7/23,0,11.2,20.5,29.7
Clay Deer,-98.2223,32.8882,315,10/8/23,0,8.5,15,21.5
Clay Deer,-98.2223,32.8882,315,10/9/23,0,8.4,18.4,28.4
Clay Deer,-98.2223,32.8882,315,10/10/23,0,14.5,22.9,31.4
Clay Deer,-98.2223,32.8882,315,10/11/23,0,16.3,22.6,28.9
Clay Deer,-98.2223,32.8882,315,10/12/23,0,17.8,22.2,26.6
Clay Deer,-98.2223,32.8882,315,10/13/23,0,19.1,25.7,32.2
Clay Deer,-98.2223,32.8882,315,10/14/23,0,10,17.3,24.5
Clay Deer,-98.2223,32.8882,315,10/15/23,0,8,14.7,21.4
Clay Deer,-98.2223,32.8882,315,10/16/23,0,5.2,12.4,19.6
Clay Deer,-98.2223,32.8882,315,10/17/23,0,3.2,11.5,19.8
Clay Deer,-98.2223,32.8882,315,10/18/23,0,3.3,14.5,25.6
Clay Deer,-98.2223,32.8882,315,10/19/23,0,10.1,19.4,28.8
Clay Deer,-98.2223,32.8882,315,10/20/23,0,11.4,20.7,30
Clay Deer,-98.2223,32.8882,315,10/21/23,0,11.6,22.7,33.7
Clay Deer,-98.2223,32.8882,315,10/22/23,0,12.1,22.9,33.8
Clay Deer,-98.2223,32.8882,315,10/23/23,0,17.3,22.9,28.5
Clay Deer,-98.2223,32.8882,315,10/24/23,31.74,16.6,21.6,26.6
Clay Deer,-98.2223,32.8882,315,10/25/23,18.49,21.1,22.5,23.9
Clay Deer,-98.2223,32.8882,315,10/26/23,52.28,18.3,20.9,23.4
Clay Deer,-98.2223,32.8882,315,10/27/23,0.69,18.4,23.6,28.8
Clay Deer,-98.2223,32.8882,315,10/28/23,28.58,11.9,19.4,26.8
Clay Deer,-98.2223,32.8882,315,10/29/23,9.14,4.6,9.2,13.8
Clay Deer,-98.2223,32.8882,315,10/30/23,12.41,1.4,3.4,5.4
Clay Deer,-98.2223,32.8882,315,10/31/23,0,-1.2,3.9,8.9
Clay Deer,-98.2223,32.8882,315,11/1/23,0,-1.7,6.7,15.1
Clay Deer,-98.2223,32.8882,315,11/2/23,0,-1.5,6.6,14.6
Clay Deer,-98.2223,32.8882,315,11/3/23,0,2.8,10.6,18.4
Clay Deer,-98.2223,32.8882,315,11/4/23,0,7.7,15.3,23
Clay Deer,-98.2223,32.8882,315,11/5/23,0,12.2,18.3,24.4
Clay Deer,-98.2223,32.8882,315,11/6/23,0,13.5,19.9,26.2
Clay Deer,-98.2223,32.8882,315,11/7/23,0,15.7,22.5,29.3
Clay Deer,-98.2223,32.8882,315,11/8/23,0,16.5,24.2,32
Clay Deer,-98.2223,32.8882,315,11/9/23,0.29,17,24.4,31.9
Clay Deer,-98.2223,32.8882,315,11/10/23,4.51,7.9,12.8,17.7
Clay Deer,-98.2223,32.8882,315,11/11/23,0,7.3,11.9,16.5
Clay Deer,-98.2223,32.8882,315,11/12/23,0,7.1,12.8,18.5
Clay Deer,-98.2223,32.8882,315,11/13/23,0,6.9,12.6,18.3
Clay Deer,-98.2223,32.8882,315,11/14/23,0,7,13,19
Clay Deer,-98.2223,32.8882,315,11/15/23,0,6.4,13.6,20.8
Clay Deer,-98.2223,32.8882,315,11/16/23,0,6.6,14.5,22.4
Clay Deer,-98.2223,32.8882,315,11/17/23,0,8.7,14,19.2
Clay Deer,-98.2223,32.8882,315,11/18/23,0.63,11.1,13.2,15.3
Clay Deer,-98.2223,32.8882,315,11/19/23,0,10.5,15.1,19.7
Clay Deer,-98.2223,32.8882,315,11/20/23,0.82,13,15.6,18.3
Clay Deer,-98.2223,32.8882,315,11/21/23,0,9.4,14.7,19.9
Clay Deer,-98.2223,32.8882,315,11/22/23,0,0.1,7.2,14.2
Clay Deer,-98.2223,32.8882,315,11/23/23,0,-0.3,8.4,17.1
Clay Deer,-98.2223,32.8882,315,11/24/23,0,2.7,11.3,19.8
Clay Deer,-98.2223,32.8882,315,11/25/23,0,3.3,10.6,17.9
Clay Deer,-98.2223,32.8882,315,11/26/23,0.88,0.5,7.6,14.7
Clay Deer,-98.2223,32.8882,315,11/27/23,0,-3.2,3.5,10.2
Clay Deer,-98.2223,32.8882,315,11/28/23,0,-3.5,4.6,12.6
Clay Deer,-98.2223,32.8882,315,11/29/23,0,1.7,9.2,16.8
Clay Deer,-98.2223,32.8882,315,11/30/23,0,3.5,10.9,18.3
Clay Deer,-98.2223,32.8882,315,12/1/23,0.31,4.3,12.4,20.5
Clay Deer,-98.2223,32.8882,315,12/2/23,0,3.2,9.3,15.3
Clay Deer,-98.2223,32.8882,315,12/3/23,1.67,2.6,11.7,20.8
Clay Deer,-98.2223,32.8882,315,12/4/23,0,1.1,11.9,22.8
Clay Deer,-98.2223,32.8882,315,12/5/23,0,1.3,9.2,17.1
Clay Deer,-98.2223,32.8882,315,12/6/23,0,2.2,11.5,20.8
Clay Deer,-98.2223,32.8882,315,12/7/23,0,2.1,11.1,20
Clay Deer,-98.2223,32.8882,315,12/8/23,0,9.4,15.7,22.1
Clay Deer,-98.2223,32.8882,315,12/9/23,0,6.6,16.8,27
Clay Deer,-98.2223,32.8882,315,12/10/23,0,-1.1,7.4,15.9
Clay Deer,-98.2223,32.8882,315,12/11/23,0,-2.3,4.9,12.1
Clay Deer,-98.2223,32.8882,315,12/12/23,0,1,9.6,18.3
